,BVP,EDA,ACC_x,ACC_y,ACC_z,TEMP,label
56,0.47195333282431257,0.7053212381583419,0.3517976485572628,0.6030452579115627,0.9242168104978452,0.936830067229679,0.0
57,0.537182827847295,0.7013030389168325,0.4030277966608102,0.6149889867986207,0.9002340802387433,0.9373824807858787,0.0
58,0.49423091891848614,0.6962453518706979,0.3735454258783329,0.6068346936932216,0.9185748396428746,0.9370292395417962,0.0
59,0.5999085983854302,0.6878984051020398,0.4080831677740189,0.6130929965391488,0.8996693170932261,0.9376396828441009,0.0
60,0.5230910262191641,0.682569734895413,0.37608249081120815,0.6095565140791832,0.9167622901811989,0.933423090643265,0.0
61,0.5687737545063425,0.6746784992826057,0.4060059336601056,0.6147945933878554,0.8996211024318824,0.9340402901191307,0.0
62,0.5121678215395999,0.665781378661979,0.3764774142849213,0.605792855769423,0.9176704024793166,0.9385976125777147,0.0
63,0.5413151999342608,0.6553574784914299,0.4052848428576943,0.6154483973469485,0.8997245867202559,0.9331718300526333,0.0
64,0.5295299737605297,0.6461380147513903,0.3780196730969769,0.607416987976489,0.9184487768902292,0.927826113651578,0.0
65,0.5332465126628575,0.639201725532727,0.4035030443598116,0.6108667780572326,0.9000662364062664,0.9246193461384271,0.0
66,0.5305443426669041,0.6287281570614086,0.3821339859252835,0.6068189258429963,0.9182560747482552,0.9257839007279781,0.0
67,0.5354967482814298,0.619697202779152,0.4075294306456232,0.6110012904126851,0.8977070149947698,0.928413019971024,0.0
68,0.5247451528394087,0.6115525297390778,0.38507736220539407,0.6070646912800538,0.9168352144699837,0.9294227384701159,0.0
69,0.5480053487442063,0.6032297992012025,0.41003335139716957,0.6106547908312274,0.8964955606578077,0.9230960364694496,0.0
70,0.5251238701027496,0.5935090131934189,0.3857348071547882,0.6074968209554209,0.9175876686826389,0.9279619669269297,0.0
71,0.5420626311539096,0.5862989886277995,0.40941393461340736,0.6100961455057469,0.8927439846774463,0.9177024218776315,0.0
72,0.5236529647869819,0.5753811717880979,0.3885826692999901,0.6085209597270412,0.9210802865222064,0.9230821408372525,0.0
73,0.5336265982708758,0.5764417877396472,0.41091294700048375,0.6087412758193023,0.8861479796143786,0.9200154191786146,0.0
74,0.527985470369124,0.5823412625105319,0.4053484052250865,0.6135625104050114,0.9264200936884643,0.9162095069786865,0.0
75,0.48432634252672113,0.5722011126570902,0.8332947748102169,0.6231950353397306,0.5058964681939239,0.9162168118383813,0.0
76,0.6209461097909074,0.5548885211312193,0.8493860666346652,0.6447417984125697,0.4595445815036921,0.9174892283223391,0.0
77,0.46455227344701433,0.5259900288593224,0.7700235655499066,0.6351460967958881,0.6925160298300194,0.911988934489763,0.0
78,0.6022022570477491,0.5081215011088467,0.7593383108509152,0.6565116844893744,0.6852974807364096,0.9144701214549135,0.0
79,0.4865787710163535,0.49976264647327556,0.7813201014939872,0.62716498804605,0.656233915288564,0.916258111124823,0.0
80,0.6070477337907332,0.5043760314218333,0.902949730217089,0.4975214867591444,0.40518205093465265,0.9220631507111093,0.0
81,0.5648172240946171,0.5236141208607639,0.6344470205731121,0.772291173282285,0.679923928293992,0.9259133172933859,0.0
82,0.47119524641719274,0.5289635352316457,0.7024178916752352,0.8233964095437466,0.5398933906613604,0.9255196845432546,0.0
83,0.5400039606777608,0.5017560668960271,0.7654275161529617,0.775163707959465,0.5809742653082052,0.9247187998849884,0.0
84,0.4412212992092023,0.5039585972579345,0.7611304089289785,0.7273853454913896,0.6265353302914876,0.929748204684217,0.0
85,0.5538124609977645,0.4983917074463219,0.7897215790827562,0.7324198336386657,0.6004722199816126,0.9276771058796045,0.0
86,0.5006661239183791,0.4953168088504461,0.7684601861248435,0.725422300382373,0.6159471048678974,0.9256338627113118,0.0
87,0.5668515709795383,0.4889083576104159,0.7884880419554189,0.7326107844670403,0.6032980221300888,0.9196554754394555,0.0
88,0.5595741001959843,0.4871839176780019,0.770908166735927,0.7253557657873926,0.6138089797771777,0.9210732903538394,0.0
89,0.5968047333040833,0.4812547990054,0.7755538505923507,0.748933354374001,0.6061966525448755,0.9265353258707844,0.0
90,0.5371247178154881,0.48156592834907286,0.719883351240294,0.7509312252372337,0.6503182415086362,0.92538359790527,0.0
91,0.5138119776742265,0.47440279437251887,0.7818026888511143,0.7374079468756173,0.6327979523884526,0.917111181710623,0.0
92,0.5256059638452306,0.47873974056120183,0.6242862665298435,0.7871557958287492,0.7140808653142627,0.911611429696168,0.0
93,0.6121836684423755,0.47851808594031975,0.6878725097097222,0.827732474294334,0.5908161792676239,0.9195771707562953,0.0
94,0.5473677726673181,0.45082928299641445,0.7109428188618906,0.8047994684279796,0.6037357953786492,0.9102839984934461,0.0
95,0.44485317502800786,0.4591933361632471,0.6316752146162518,0.7705781300840843,0.7370221496075919,0.9204447189341712,0.0
96,0.4142499181781407,0.4635070134793591,0.6421290848294015,0.7362352217525256,0.7467706785221334,0.926184969606081,0.0
97,0.5845518091261357,0.4578640806630963,0.6797527058563941,0.7418264707191043,0.7214841467268135,0.9206826202282448,0.0
98,0.5674807053059796,0.4539078419940406,0.6896776568214815,0.7318684631134866,0.7105490294741817,0.9141762041141824,0.0
99,0.5472512068061928,0.45124366704469066,0.6925492047148097,0.7369611749981344,0.7121159878262499,0.9242177783905237,0.0
100,0.5357187087715638,0.44743040567177755,0.7057616337993592,0.729993455344929,0.6930753631563957,0.9156062799709072,0.0
101,0.5531220284891615,0.44292306815397436,0.7662263190250207,0.7270911371752787,0.6387961922713413,0.9182193052835318,0.0
102,0.5336823504484655,0.4375995461647612,0.7556650710946606,0.7195062853140511,0.645743710411063,0.9277042149399427,0.0
103,0.5473623328841076,0.43399201508699786,0.7684165247963439,0.7249786941000163,0.6362902482781534,0.923851046174044,0.0
104,0.5192524244573777,0.42855072880027417,0.7562170785604329,0.7198764509060447,0.6438740957204921,0.9267668715871584,0.0
105,0.5580764250079683,0.42511100812251734,0.7647483025234622,0.7251522796376464,0.6362010410758839,0.9239058277936305,0.0
106,0.5197125466143885,0.42090047259529967,0.7540313720891579,0.7208426785695271,0.6427375403015068,0.9302463468081134,0.0
107,0.5546705314778424,0.41647797687105237,0.7644921523388641,0.7251459037156183,0.6364985549136359,0.9274897226941553,0.0
108,0.5163006584828224,0.4120073022578981,0.755919511475497,0.7223954229779888,0.6432395728434529,0.9253232656020532,0.0
109,0.5490515374967231,0.4095424436329511,0.7632003772999102,0.7260079472334283,0.6370277798881636,0.9249535107035052,0.0
110,0.5097830928441567,0.40465842705360633,0.756494003200035,0.7223959526006164,0.6409339068695625,0.9292515710498173,0.0
111,0.5522394074078973,0.40153875608860284,0.7638863962350803,0.7237254045231948,0.6337715979315881,0.9313396120992724,0.0
112,0.5047971109355425,0.39750484351699833,0.7433035773635166,0.7432223388311245,0.6587576435012256,0.9348910032233465,0.0
113,0.6096436696084603,0.41008034972744795,0.5288523076263414,0.810112058347787,0.7567724392640267,0.9346109224721225,0.0
114,0.5516260836910145,0.4230774256530022,0.584181009821908,0.8131696823890726,0.7078980106743981,0.9298781286958354,0.0
115,0.5390234526010215,0.40815777874291415,0.7265049534663105,0.7678185318119253,0.6636560769696724,0.932617177183207,0.0
116,0.37972270466102326,0.40781920422003165,0.6413226474397299,0.7579326019854951,0.730564809021852,0.9296908427759918,0.0
117,0.5590725306228849,0.4094075973603638,0.7279119297109623,0.7704817269112187,0.6430999139761614,0.9366103891431525,0.0
118,0.5512909487829293,0.4072831367301912,0.7275145690426549,0.7621354995546609,0.634211174475438,0.9294829480919078,0.0
119,0.5426311212423691,0.4037094243331935,0.7321235350022194,0.7757953457037319,0.6357406762563742,0.9282691675612723,0.0
120,0.48687965259443006,0.396457285604154,0.7142602238369598,0.7716472120149627,0.6417922184832587,0.9318183311941234,0.0
121,0.5647029780289102,0.3935059764607911,0.7308505865971563,0.7749698523060986,0.6335623221840585,0.9346468357685797,0.0
122,0.5465297162816642,0.38924509995005213,0.69095726262063,0.7869103052573425,0.6602706681831276,0.9346626158213859,0.0
123,0.5831549748685368,0.3847646426601404,0.544264333925545,0.8451502946125281,0.7236134841437697,0.9300745332653374,0.0
124,0.5484888664432631,0.38645536912419165,0.5456016721027475,0.8313869045255133,0.733506974735334,0.9319372896847976,0.0
125,0.5319850168127924,0.38191061333688114,0.5925916642181658,0.8300737532505367,0.714912539591813,0.9341661177600197,0.0
126,0.5252163515215862,0.3796343283776595,0.5765816132317897,0.8247200247394234,0.7210391126919148,0.9354222603668143,0.0
127,0.5583719880060988,0.3757624880876637,0.6006240691786957,0.8289615490923746,0.7101738004433502,0.9288596727903151,0.0
128,0.507837197384557,0.37157880072203364,0.5819355558315241,0.8237603495833886,0.71753991592831,0.9367919438468529,0.0
129,0.558529775252981,0.368051361704029,0.6090374478405333,0.8264915723507799,0.7032395245975206,0.9356766165952287,0.0
130,0.5089349071315151,0.36344088676679787,0.5974295878479109,0.8171887292442779,0.7077692760456071,0.9424451423454493,0.0
131,0.546228415649362,0.36116752038199357,0.6137143209534074,0.8228414701129106,0.699650812342576,0.9385411671796671,0.0
132,0.5175634658869078,0.35872427182278477,0.6006529281385268,0.8160847536863699,0.7064432794309399,0.9411471004628242,0.0
133,0.5505042798572755,0.3550326167097231,0.6178260065932543,0.8230711010619304,0.6980781539031358,0.942844027407265,0.0
134,0.5156187200916766,0.352312383891325,0.6014170488588495,0.8158802049680907,0.706064170046399,0.9441888406453244,0.0
135,0.5592359452976849,0.3496309056976835,0.6225036985712101,0.8232847828928879,0.6971712514711077,0.9381662887570746,0.0
136,0.5107267699723221,0.34625792099017616,0.6047764760585864,0.8156477073434728,0.7061744214657414,0.9445634932289234,0.0
137,0.553417959812408,0.343185398960615,0.6240478751461299,0.8235418955569089,0.6973504682914488,0.9495521669626453,0.0
138,0.516216683248851,0.34003877023862056,0.607717937090308,0.8153604817947188,0.7058421617101075,0.9494927417696367,0.0
139,0.5420071798984859,0.3376356691283523,0.6234631163623126,0.8238658101249925,0.6967464536471094,0.9446418785412664,0.0
140,0.5213853412069192,0.334617681814369,0.6097481744353985,0.8149906299011663,0.7047374376679661,0.9472229353165595,0.0
141,0.5523255537591877,0.33157793545935554,0.6236651705363441,0.8242983976107076,0.6952502271546432,0.941992643470503,0.0
142,0.5080147707483473,0.3290110219338155,0.6053836303241854,0.8144295032080249,0.70607016628477,0.9425466306694997,0.0
143,0.5623649783453787,0.32730434803068936,0.6279650156863441,0.8239285586090689,0.6954432364158036,0.9515624397884649,0.0
144,0.5099553664124965,0.32297443162661243,0.6061041138344467,0.8141926597790228,0.7044823631114489,0.9468762202313881,0.0
145,0.5670909099710697,0.3205950635074386,0.6256014300185376,0.825425761999388,0.6959289525137444,0.9542797186616953,0.0
146,0.5110985990608451,0.3175452390591312,0.6102074311172057,0.8130848956514427,0.7048533146314713,0.9506922924073615,0.0
147,0.559038917748929,0.3156054047598172,0.6252218691739093,0.8266320374460581,0.6963034737817736,0.95221846192701,0.0
148,0.5074780938769575,0.3120627134553913,0.6143743771569833,0.8113843412494206,0.7019226025289519,0.9559680593808231,0.0
149,0.5636174038576215,0.31037590112293306,0.6243062081634103,0.8277550455526766,0.6945986507020959,0.9508686521486934,0.0
150,0.4988964349039489,0.30813331753034784,0.616584943747035,0.8088450558394135,0.7018998896089997,0.9489588704869357,0.0
151,0.572736926401504,0.30607735374625455,0.6244853936973881,0.8289779747380142,0.6958068079929096,0.9484254694211881,0.0
152,0.4966407763475374,0.30216243671470766,0.6284177734653527,0.801351475544677,0.6934819294238983,0.9560875914359239,0.0
153,0.5774558145129612,0.30097207238154816,0.601630801162426,0.840195591005457,0.7090732112131977,0.962012476859049,0.0
154,0.4882199494624608,0.2968595021500094,0.722172166641963,0.7476858208898295,0.6211591205333135,0.9603210868834138,0.0
155,0.6879708426726112,0.30022274942464233,0.5000443388737471,0.6224204764231384,0.7951164185331181,0.9579281121656722,0.0
156,0.5153202373662881,0.3135559183390145,0.06321545279643337,0.6237106613046102,1.0,0.9538347884856211,0.0
157,0.4029039419820688,0.3120923282893066,0.4946142362265401,0.6266987186858504,0.7753873954231534,0.9527398739965849,0.0
158,0.32082588212138474,0.29259770078919917,0.897821033105748,0.5437764083234568,0.344824386088815,0.9465756127735138,0.0
159,0.7073901435784862,0.2900693718696569,0.8194500459709803,0.645061325310692,0.49581812695360356,0.9591165409346897,0.0
160,0.5943778098114235,0.27665740285915463,0.6884676163308027,0.782843692228308,0.6925934137656347,0.9643524114946607,0.0
161,0.5238247759953365,0.27585355964556235,0.7378977735018367,0.7602199007219258,0.6271630838479242,0.9621239937099586,0.0
162,0.5866276976059513,0.28034757775925156,0.6242202751596527,0.8067353550375506,0.7099397283091642,0.9601487614996034,0.0
163,0.4620289423371247,0.28225643174768306,0.6742678718988724,0.7816379029102929,0.6794179513617735,0.9615500538162375,0.0
164,0.5749602546648576,0.27993889852843873,0.6503181664336086,0.7828040178251127,0.7036732089658005,0.9599276507506833,0.0
165,0.5488122092012976,0.2769061202258616,0.7379136452848664,0.7702458184957733,0.6417999725585674,0.9620777213142911,0.0
166,0.5021876301755341,0.27337772534714255,0.626028946373028,0.787902814537851,0.7122370976855212,0.9560653782181799,0.0
167,0.6163548423875309,0.2726092965415594,0.7441354311708048,0.7788945333811149,0.6263709855173294,0.9588120424541162,0.0
168,0.4733430653362696,0.2728777599318907,0.7748788854173203,0.6565465928661045,0.5366013905846325,0.9606173886993923,0.0
169,0.6824602832970919,0.2750764945982478,0.9248399049985374,0.6579601212351084,0.34899778202246795,0.9632615864527014,0.0
170,0.3621269789473851,0.2738158788581159,0.3981008782833222,0.5517332472578388,0.9253136206093231,0.9611454977112798,0.0
171,0.606062758803723,0.3126345762959292,0.42312896460314503,0.6310098285511526,0.7139654566907102,0.9682122823143303,0.0
172,0.2714325917813244,0.2927947909451218,0.5595114979718032,0.6037773372512468,0.8450488072898044,0.9687081600583104,0.0
173,0.8071001750995759,0.31123646510967173,0.7018139657033674,0.5764883117820851,0.450949312010144,0.9616894454088681,0.0
174,0.4863208585521584,0.2827112200160125,0.7857896932376971,0.6278686538508444,0.4314016871719904,0.9699130161687292,0.0
175,0.5446502394988562,0.2966544580887752,0.5004404169943355,0.667865045979647,0.8278915684610036,0.973470853638719,0.0
176,0.6114057858977914,0.2718498854164378,0.8133418902414371,0.7216651107403598,0.6235347550716904,0.965517216761047,0.0
177,0.343843706311326,0.27755029826501587,0.5757943828890909,0.7468069197216083,0.7939193506193338,0.9611062135424896,0.0
178,0.6802746480316,0.2806966320267489,0.6400208282360823,0.7637350939816571,0.7279285068028084,0.9637059740082343,0.0
179,0.41858292866802166,0.29521296423115206,0.5494871359546568,0.7345292712621134,0.8071921557158318,0.9600559100382761,0.0
180,0.6247791601307159,0.28823775177850824,0.7673851275722124,0.7244200957600426,0.6414751578397624,0.9718314197101506,0.0
181,0.49697194137184664,0.2752265747545899,0.7251119156106659,0.6860831745613601,0.7117686467031149,0.9641484387534843,0.0
182,0.5295190374064217,0.28333891177297904,0.7739110935807262,0.6951843442922117,0.6579813283912318,0.9678207555482128,0.0
183,0.5254963040053031,0.27913814729305264,0.7314339792098308,0.6910212388020004,0.6989918818271786,0.9687796343509724,0.0
184,0.5654526451616523,0.2822086468959054,0.7645163987664069,0.6975753621581051,0.6650083264971896,0.9617573205642154,0.0
185,0.5498056376501195,0.280637133736436,0.7345691413757018,0.6943012711843144,0.692776370073527,0.969633746372141,0.0
186,0.5473852919548364,0.2821506900034397,0.7600721116640394,0.6974897643655835,0.671382853846539,0.9769109030254065,0.0
187,0.5044815521257829,0.279321500282097,0.7472141757913908,0.6950597374486905,0.6738163529839387,0.9708962787610513,0.0
188,0.5818874617253543,0.28155959333117714,0.8239729957517945,0.7090974110180361,0.5551851063938132,0.9605579947965865,0.0
189,0.4683028487774535,0.2801498581720057,0.7845627522134655,0.7234807488084182,0.5986478433793034,0.971648266262436,0.0
190,0.5407221454377015,0.28418803348170846,0.6997289496612802,0.758536153878352,0.6810453374735431,0.9660519857523404,0.0
191,0.5199920876923414,0.29668950143194817,0.7261180539313643,0.70933448506704,0.6632506382519786,0.9693589231666918,0.0
192,0.6854943676649422,0.2855883316353004,0.8831576715277738,0.6992017137894573,0.44346557165119627,0.9681931047621317,0.0
193,0.4204353726025382,0.2800632838458648,0.7405558362149315,0.7279268693113673,0.6084277042022471,0.9623203919768364,0.0
194,0.502233028189902,0.29315009535632397,0.5709497379216864,0.7271769290491856,0.7774736527065961,0.9648673427615004,0.0
195,0.5913998839392733,0.28931578823270454,0.7788760006282391,0.7430543195729956,0.6115471486094384,0.9611518946990574,0.0
196,0.49979294488787396,0.2856436189832917,0.6677098717721696,0.7990841790953607,0.6625624601506858,0.9629440599260674,0.0
197,0.4504624597203424,0.2861664013389979,0.6276082915277427,0.8021534885311026,0.7067503003514229,0.962033420334981,0.0
198,0.6540897525835024,0.2896483870506942,0.6545021651765855,0.7948299296850583,0.690710065996172,0.962118158802287,0.0
199,0.5302710274939743,0.29088534423426327,0.6410365805576164,0.7960657303253241,0.7052054883529963,0.9644834312763862,0.0
200,0.5154138787809712,0.28720939827086905,0.6463739219219854,0.7948567658266759,0.6982208718363695,0.9631667502163563,0.0
201,0.5459683020820515,0.2834840195088581,0.6197162966848809,0.796763888297586,0.7234810882806497,0.9630820034791107,0.0
202,0.5072148137797493,0.2806379702306681,0.6366730034297797,0.7933719451057556,0.7076816868649194,0.9559359578606154,0.0
203,0.5571768114323694,0.2789796259000369,0.6372687293708905,0.7951933161796155,0.7088677104209253,0.9589118000790761,0.0
204,0.4956940923612751,0.27712283779918795,0.6546564228002754,0.7911992869040105,0.6949595321301945,0.9576437743732902,0.0
205,0.5840103708384146,0.2758249010838898,0.630258611492177,0.8026858440130149,0.7069600654770375,0.9541877710615941,0.0
206,0.5216647043350878,0.2734565137323072,0.6523925403012284,0.7883150394091921,0.6955546820563518,0.9553472932980778,0.0
207,0.5587587001786553,0.27149673559863646,0.6204968660421264,0.8107840232340635,0.7089587338363837,0.9544616735698067,0.0
208,0.504144780203277,0.26911459065664967,0.7077525895195469,0.7073023791573444,0.6926261603965395,0.9584850633867353,0.0
209,0.6396695766701739,0.2689585300710822,0.8118149497414316,0.6422795809757155,0.6347316605702612,0.9587600314167825,0.0
210,0.43874293434388234,0.26185381185582557,0.7628799188549068,0.7321275720357491,0.6215487519708832,0.9493018881941355,0.0
211,0.4837603594694752,0.2995399715667994,0.8091997334942994,0.7072830516265445,0.5761787128985495,0.9539738350879529,0.0
212,0.5263213946870996,0.3057812676282824,0.7936911504983765,0.7285208185414325,0.5776305532921183,0.9472119413302488,0.0
213,0.5568635968467277,0.29991208070390907,0.8053078307626483,0.7130993978350736,0.580007265566591,0.9490406175800962,0.0
214,0.5630972840151978,0.3004003748558055,0.7969033189608493,0.7251544461356542,0.5771950036401039,0.956988154425116,0.0
215,0.5502137214549809,0.29712031361143276,0.8043442750310876,0.7150449094602782,0.580782844021302,0.9504055976259816,0.0
216,0.5402742974290108,0.2961632316640831,0.796264626963209,0.7243594310728183,0.576676130459631,0.9489418504425609,0.0
217,0.5290324087529271,0.2937520338826002,0.8029674302952579,0.7156834586671856,0.5796249547929873,0.9492107449041378,0.0
218,0.5403855978085935,0.29325252417209363,0.800112740425053,0.719100429888027,0.5730467590821383,0.9484203359927327,0.0
219,0.5283780653256396,0.29349658704051146,0.8046150768770821,0.7142477794008247,0.5807269887979499,0.9531652376309367,0.0
220,0.5156149940699942,0.293527425010064,0.7837241876513199,0.7274549590296767,0.5934905958723241,0.9515565147138788,0.0
221,0.5611038326031592,0.29083987501134745,0.7898526321597035,0.7176677378797091,0.6000696295522033,0.9488327742741637,0.0
222,0.5220571789670105,0.28912229475490614,0.7781707835584277,0.7329076465357034,0.5997565722204029,0.945309251964798,0.0
223,0.5483861420208446,0.2878309552973084,0.7744565017159226,0.736735559384099,0.6061866975333352,0.9463048870994538,0.0
224,0.5115722795773812,0.2871169887807275,0.7595051160104259,0.7513427696953636,0.6128211154127466,0.9462526418753445,0.0
225,0.5642113059329306,0.286820408822167,0.7585859869447936,0.7557631922826052,0.6107612991245371,0.9453080431478896,0.0
226,0.4974817536822454,0.2845331347847558,0.7377656352551091,0.7587392213056352,0.6352243044946062,0.9505002033775176,0.0
227,0.5991447628839138,0.2859516485713885,0.7034598620345662,0.7483215253463456,0.6747007452077943,0.9482364782998659,0.0
228,0.5924515569541302,0.2852511030934184,0.7879255619185677,0.7187051520032097,0.5979553427914568,0.9462074998127464,0.0
229,0.3751815136980807,0.2819627501862298,0.7922617735105777,0.7146673522684428,0.6056652402261636,0.9450154453047992,0.0
230,0.4802535895414247,0.28318225808296893,0.787839998035935,0.7256879460660176,0.5907522962843843,0.9510392790861121,0.0
231,0.5548710718806177,0.28110808547788474,0.7908425588550999,0.7185529339760931,0.6017473105973822,0.9473017570387213,0.0
232,0.616943484220357,0.2801025847032337,0.7846018129709343,0.7265593466049701,0.5919691325341521,0.9506518078543141,0.0
233,0.5517782476421959,0.27718448313035743,0.7861550257695606,0.7242527171420737,0.6023399284245958,0.9473222418689818,0.0
